,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Denniston Joseph F Jr,VP,S - Sale+OE,TRMB,$51.43,"-10,000","-$514,347","1,055",-90%,2007-01-04 21:52:56,2007-01-03
1,Voll Mark,CFO,S - Sale+OE,TWLL,$16.08,"-17,499","-$281,419",0,-100%,2007-01-04 21:51:39,2007-01-03
2,Berglund Steven W,"Pres, CEO",S - Sale+OE,TRMB,$50.72,"-30,000","-$1,521,624","73,515",-29%,2007-01-04 21:33:26,2007-01-03
3,Fowler Fred J,"Pres, CEO",P - Purchase,SE,$28.25,+100,"+$2,825","73,923",0%,2007-01-04 21:30:20,2007-01-03
4,Orban Paul W,"SVP, Corporate Controller",S - Sale,DISH,$38.24,-200,"-$7,648","2,609",-7%,2007-01-04 21:25:07,2007-01-03
5,Hong Shaw,"Pres, C.E.O",S - Sale,OVTI,$13.70,"-8,000","-$109,600","1,092,897",-1%,2007-01-04 21:23:47,2007-01-03
6,Defranco James,EVP,S - Sale,DISH,$38.63,"-72,539","-$2,802,452","6,516,809",-1%,2007-01-04 21:19:53,2006-12-29
7,Major Jo S,"Pres, CEO",S - Sale+OE,AVNX,$1.87,"-34,240","-$64,029","407,880",-8%,2007-01-04 21:12:49,2007-01-03
8,Kolb Bradley,"SVP, Operations",S - Sale+OE,AVNX,$1.92,"-22,500","-$43,308","9,999",-69%,2007-01-04 21:11:30,2007-01-03
9,Le Maitre Yves,CMO,S - Sale+OE,AVNX,$1.93,"-34,457","-$66,371",0,-100%,2007-01-04 21:08:53,2007-01-04
10,Anderson Thomas Robert,Dir,S - Sale+OE,MSCC,$19.70,"-2,500","-$49,255",0,-100%,2007-01-04 21:05:29,2007-01-03
11,Barbarossa Giovanni,CTO,S - Sale+OE,AVNX,$1.87,"-28,261","-$52,848",728,-97%,2007-01-04 21:04:47,2006-01-03
12,Ptr Holdings Inc,9.5% Owner,S - Sale,UTIW,$30.30,"-2,800,000","-$84,840,000","9,372,245",-23%,2007-01-04 20:58:49,2007-01-04
13,Johnson Randale,secretary,S - Sale,IAUS,$0.45,"-15,000","-$6,800","770,740",-2%,2007-01-04 20:58:14,2006-12-27
14,Tomlinson Lawrence,Dir,S - Sale+OE,CRM,$36.57,"-6,000","-$219,420",0,-100%,2007-01-04 20:54:37,2007-01-03
