,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Chandra Rob,Dir,S - Sale,MLNX,$16.55,"-100,000","-$1,654,560","518,859",-16%,2007-08-29 21:39:57,2007-08-27
1,Lowe Kenneth A,VP of Strategic Marketing,S - Sale+OE,SIGM,$38.00,"-20,000","-$760,000",0,-100%,2007-08-29 21:35:45,2007-08-28
2,Dolan Michael J,Dir,P - Purchase,MAT,$21.80,"+5,000","+$108,996","10,059",+99%,2007-08-29 21:25:52,2007-08-29
3,Ford Robert,"EVP, Prod Dev, CTO",S - Sale+OE,CYBS,$12.28,"-10,000","-$122,778","7,000",-59%,2007-08-29 21:06:41,2007-08-27
4,Wilkinson Philip C,"Pres, COO",S - Sale,EVC,$8.86,"-21,200","-$187,753","5,844,300",0%,2007-08-29 20:59:18,2007-08-29
5,Wilkinson Philip C,"Pres, COO",S - Sale,EVC,$9.10,"-92,100","-$838,342","5,865,500",-2%,2007-08-29 20:58:29,2007-08-28
6,Shear David Michael,"SVP, GC, Sec",S - Sale+OE,LXU,$22.58,"-20,000","-$451,533","39,212",-34%,2007-08-29 20:43:04,2007-08-27
7,Sevier Robert T,Dir,P - Purchase,LBCP,$10.75,"+1,250","+$13,438","236,690",+1%,2007-08-29 20:42:04,2007-08-27
8,Shear Heidi L Brown,"VP, Managing Counsel, Asst Sec",S - Sale+OE,LXU,$22.16,"-20,000","-$443,114","62,200",-24%,2007-08-29 20:41:35,2007-08-27
9,Sevier Robert T,Dir,P - Purchase,LBCP,$10.75,+500,"+$5,375","235,440",0%,2007-08-29 20:40:01,2007-08-27
10,Adams Roger Ralph,"Dir, 10%",S - Sale,HLYS,$9.30,"-30,430","-$283,000","4,694,120",-1%,2007-08-29 20:21:11,2007-08-27
11,Blackburn Jeffrey M,SVP,S - Sale+OE,AMZN,$80.56,"-4,500","-$362,520","3,399",-57%,2007-08-29 20:20:43,2007-08-27
12,Adams Roger Ralph,"Dir, 10%",S - Sale,HLYS,$9.60,"-48,891","-$469,499","4,838,175",-1%,2007-08-29 20:18:10,2007-08-27
13,Kahn J Alan,"Pres B, N Publishing Group",S - Sale+OE,BKS,$35.78,"-57,306","-$2,050,450","33,075",-63%,2007-08-29 19:55:31,2007-08-27
14,Luczo Stephen J,Chairman of the Board,S - Sale,STX,$25.34,"-216,666","-$5,489,926","15,653,513",-1%,2007-08-29 19:55:28,2007-08-27
15,Federman Irwin,Dir,S - Sale,SNDK,$52.27,"-10,000","-$522,655","72,524",-12%,2007-08-29 19:54:45,2007-08-27
16,Horowitz Russell C,"CEO, 10%",S - Sale,MCHX,$9.03,"-65,000","-$587,175","1,908,333",-3%,2007-08-29 19:54:26,2007-08-28
