,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Jackson Russell M,"SVP, HR",S - Sale+OE,PCG,$47.36,"-17,748","-$840,564","11,735",-60%,2007-01-05 21:59:32,2007-01-03
1,Cushing Vincent J,10%,S - Sale,MICG,$0.59,"-15,400","-$9,140","4,997,431",0%,2007-01-05 21:56:43,2007-01-03
2,Harvey Kent M,"SVP, Chief Risk, Audit Offr.",S - Sale,PCG,$47.34,"-8,292","-$392,578","25,728",-24%,2007-01-05 21:50:50,2007-01-03
3,Johns Christopher P,"SVP, CFO,, Treasurer",S - Sale+OE,PCG,$47.35,"-15,010","-$710,795","33,010",-31%,2007-01-05 21:49:05,2007-01-03
4,King Thomas B,SVP,S - Sale,PCG,$47.45,"-18,993","-$901,218","59,830",-24%,2007-01-05 21:40:46,2007-01-03
5,Darbee Peter A,"COB, Pres,, CEO",S - Sale,PCG,$47.44,"-6,580","-$312,167","16,947",-28%,2007-01-05 21:38:24,2007-01-03
6,Darbee Peter A,"COB, Pres, CEO",S - Sale,PCG,$47.58,"-24,452","-$1,163,366","179,148",-12%,2007-01-05 21:37:58,2007-01-03
7,Everett Leslie H,"SVP, Comm., Public Affairs",S - Sale,PCG,$47.32,"-4,951","-$234,303","24,055",-17%,2007-01-05 21:37:24,2007-01-03
8,Powell G Robert,"VP, Controller",S - Sale,PCG,$47.30,-695,"-$32,874","6,140",-10%,2007-01-05 21:36:45,2007-01-03
9,Rosenberg Rand L,"SVP Corp. Strategy, Dev.",S - Sale,PCG,$47.35,"-4,989","-$236,254","23,673",-17%,2007-01-05 21:35:58,2007-01-03
10,Park Hyun,"SVP, GC",S - Sale,PCG,$47.31,"-2,260","-$106,926","18,000",-11%,2007-01-05 21:35:13,2007-01-03
11,Mahon Paul A,"EVP, GC",S - Sale+OE,UTHR,$52.75,"-2,000","-$105,506","13,000",-13%,2007-01-05 21:27:46,2007-01-04
12,McGilley Meg,"VP, CFO, Treasurer",S - Sale,SOMX,$13.42,"-2,500","-$33,542","10,372",-19%,2007-01-05 21:19:33,2007-01-03
13,Jochelson Philip,"SVP, Chief Medical",S - Sale+OE,SOMX,$13.51,"-2,275","-$30,730",0,-100%,2007-01-05 21:18:27,2007-01-03
14,Cohen Kenneth M,"Pres, CEO",S - Sale,SOMX,$13.47,"-5,000","-$67,369","84,628",-6%,2007-01-05 21:16:31,2007-01-03
15,Broadbent Guy,SVP,S - Sale+OE,TMO,$45.15,"-10,000","-$451,500","24,655",-29%,2007-01-05 21:12:11,2007-01-03
16,Sambol David,"Pres, COO of CFC",S - Sale+OE,CFC,$42.42,"-14,000","-$593,834","73,391",-16%,2007-01-05 21:12:02,2007-01-05
17,Mozilo Angelo R,"COB, CEO",S - Sale+OE,CFC,$42.37,"-23,000","-$974,427","1,108,807",-2%,2007-01-05 21:11:29,2007-01-05
18,Jeffs Roger,"Pres, COO",S - Sale+OE,UTHR,$52.76,"-3,500","-$184,651","12,473",-22%,2007-01-05 21:10:18,2007-01-04
19,Dekkers Marijn E,CEO,S - Sale+OE,TMO,$45.24,"-300,000","-$13,571,500","119,692",-71%,2007-01-05 21:04:13,2007-01-03
20,Knight Philip H,"Dir, 10%",S - Sale+OE,NKE,$98.83,"-34,500","-$3,409,713","4,340,979",-1%,2007-01-05 21:01:02,2007-01-04
21,Knight Philip H,"Dir, 10%",S - Sale,NKE,$98.57,"-38,282","-$3,773,282","4,375,479",-1%,2007-01-05 21:00:52,2007-01-04
22,Knight Philip H,"Dir, 10%",S - Sale,NKE,$98.27,"-41,400","-$4,068,235","4,413,761",-1%,2007-01-05 21:00:44,2007-01-04
23,Knight Philip H,"Dir, 10%",S - Sale,NKE,$97.98,"-16,600","-$1,626,395","4,455,161",0%,2007-01-05 21:00:35,2007-01-04
24,Knight Philip H,"Dir, 10%",S - Sale,NKE,$97.60,"-26,400","-$2,576,753","4,471,761",-1%,2007-01-05 21:00:25,2007-01-04
25,Zamecnik Paul C,Dir,P - Purchase,IDP,$4.49,"+1,114","+$5,000","101,723",+1%,2007-01-05 20:57:31,2007-01-03
26,Granger Clarence L,CEO,S - Sale+OE,UCTT,$13.11,"-2,000","-$26,220","263,145",-1%,2007-01-05 20:52:23,2007-01-03
27,Geschke Charles M,Co-Chairman of the Board,S - Sale,ADBE,$40.72,"-50,000","-$2,036,080","460,064",-10%,2007-01-05 20:51:55,2007-01-03
28,Wier Bruce,"VP, Engineering",S - Sale+OE,UCTT,$13.11,"-5,250","-$68,828","53,075",-9%,2007-01-05 20:51:49,2007-01-03
29,Casper Marc N,EVP,S - Sale+OE,TMO,$45.16,"-20,000","-$903,100","49,079",-29%,2007-01-05 20:46:56,2007-01-03
30,Rothblatt Martine A,CEO,S - Sale+OE,UTHR,$52.89,"-2,000","-$105,786","210,902",-1%,2007-01-05 20:37:21,2007-01-04
31,Stratakos Anthony,"VP Research, Development, CTO",S - Sale,VLTR,$15.06,"-20,000","-$301,200","725,125",-3%,2007-01-05 20:19:56,2007-01-03
32,Tolonen James R,CFO,S - Sale+OE,BOBJ,$38.67,"-15,000","-$580,112",0,-100%,2007-01-05 20:19:46,2007-01-05
33,Massaro Joseph R,"SVP, Global Bus. Services",S - Sale+OE,TMO,$45.15,"-13,210","-$596,432","24,325",-35%,2007-01-05 20:12:47,2007-01-03
34,Lo Patrick Cs,"COB, CEO",S - Sale+OE,NTGR,$28.25,"-80,000","-$2,260,000","252,672",-24%,2007-01-05 20:09:19,2007-01-04
35,Boggs Paula,"evp, GC, secy",S - Sale,SBUX,$35.98,"-24,000","-$863,604","2,907",-89%,2007-01-05 20:08:52,2007-01-03
36,Boggs Paula,"evp, GC, secy",S - Sale+OE,SBUX,$35.73,"-37,222","-$1,329,836","26,907",-58%,2007-01-05 20:05:49,2007-01-03
37,Marciano Maurice,"Co-COB, Co-CEO, 10%",S - Sale,GES,$65.39,"-50,000","-$3,269,345","11,376,944",0%,2007-01-05 19:57:04,2007-01-03
38,Meister Paul M,Dir,S - Sale+OE,TMO,$45.41,"-455,462","-$20,681,521","625,000",-42%,2007-01-05 19:54:55,2007-01-03
39,Warthen Wayne B,"CTO, SVP",S - Sale,LOOP,$14.89,"-6,900","-$102,744","550,724",-1%,2007-01-05 19:54:47,2007-01-03
40,Stumme Brent,"CFO, VP, Finance, Admin",S - Sale,LOOP,$14.89,"-10,000","-$148,925","582,108",-2%,2007-01-05 19:51:32,2007-01-03
41,Inmobiliaria Carso S A De C V,"Affiliates - see Exhibit 99-1, 10%",S - Sale,SKS,$18.12,"-104,400","-$1,891,498","17,850,000",-1%,2007-01-05 19:50:55,2007-01-03
42,Byrne Thomas P,"CMO, SVP",S - Sale+OE,LOOP,$14.84,"-10,000","-$148,390","588,803",-2%,2007-01-05 19:50:22,2007-01-03
43,Inmobiliaria Carso S A De C V,"Affiliates - see Exhibit 99-1, 10%",S - Sale,SKS,$17.91,"-95,600","-$1,712,649","36,003,200",0%,2007-01-05 19:50:20,2007-01-03
44,Holditch Stephen A,Dir,P - Purchase,TPLM,$2.02,"+24,600","+$49,692","24,600",New,2007-01-05 19:42:59,2007-01-03
45,Boyle Richard J Jr,CEO,S - Sale,LOOP,$14.84,"-10,000","-$148,446","1,679,148",-1%,2007-01-05 19:41:08,2007-01-03
46,Garnier Anton C,Exec Vice Chair,S - Sale,SWWC,$13.74,"-2,000","-$27,480","356,051",-1%,2007-01-05 19:40:52,2006-01-03
47,Mulcahy Anne M,"COB, CEO",S - Sale+OE,XRX,$16.97,"-185,890","-$3,154,829","1,046,317",-15%,2007-01-05 19:38:40,2007-01-03
48,Baker Thomas C,"VP Finance, CAO",S - Sale+OE,VSEA,$45.96,"-2,000","-$91,910","39,168",-5%,2007-01-05 19:37:01,2006-12-27
49,Waitt Theodore W,10%,S - Sale,GTW,$1.96,"-387,600","-$759,942","64,288,851",-1%,2007-01-05 19:36:29,2007-01-04
50,McAndrews Brian P,"Pres, CEO",S - Sale,AQNT,$25.60,-200,"-$5,120","122,688",0%,2007-01-05 19:30:52,2007-01-04
51,McAndrews Brian P,"Pres, CEO",S - Sale,AQNT,$25.21,"-3,900","-$98,329","122,888",-3%,2007-01-05 19:29:16,2007-01-04
52,McAndrews Brian P,"Pres, CEO",S - Sale+OE,AQNT,$24.98,"-3,500","-$87,424","126,788",-3%,2007-01-05 19:26:42,2007-01-03
53,McAndrews Brian P,"Pres, CEO",S - Sale,AQNT,$24.94,"-4,400","-$109,727","126,886",-3%,2007-01-05 19:25:35,2007-01-03
54,Tang Kevin C,"Dir, 10%",P - Purchase,IBPI,$4.44,"+131,732","+$585,189","1,915,944",+7%,2007-01-05 19:22:53,2007-01-03
55,Doerr L John,Dir,S - Sale,GOOG,$467.22,"-52,100","-$24,342,098",0,-100%,2007-01-05 19:13:41,2007-01-03
56,Doerr L John,Dir,S - Sale+OE,GOOG,$473.95,"-12,000","-$5,687,376","90,584",-12%,2007-01-05 19:10:02,2007-01-03
57,Brown Shona L,VP Business Oper.,S - Sale+OE,GOOG,$465.50,-583,"-$271,388",0,-100%,2007-01-05 19:09:28,2007-01-03
58,Brown Shona L,VP Business Oper.,S - Sale+OE,GOOG,$465.20,"-2,541","-$1,182,081",0,-100%,2007-01-05 19:06:25,2007-01-03
59,Reynolds W Ann,Dir,S - Sale+OE,ABT,$50.00,"-1,617","-$80,850","39,423",-4%,2007-01-05 19:05:56,2007-01-04
60,Rosenberg Jonathan J,VP Prod. Mgmt.,S - Sale,GOOG,$471.25,-400,"-$188,499","46,141",-1%,2007-01-05 19:05:48,2007-01-03
61,Kwock Stephanie,10%,S - Sale,VLCM,$0.00,"-10,000",-$0,"2,747,399",0%,2007-01-05 18:54:57,2007-01-03
62,Huff William R,10%,S - Sale+OE,CKXE,$11.92,"-16,000","-$190,791","13,727,243",0%,2007-01-05 18:49:34,2007-01-03
63,Ranker Philip C,CFO,S - Sale,NSTK,$14.58,"-2,206","-$32,164","35,894",-6%,2007-01-05 18:47:48,2007-01-04
64,Adams Jesse,Vice COB,S - Sale,PAY,$35.95,"-5,100","-$183,358","76,603",-6%,2007-01-05 18:45:11,2007-01-03
65,Adams Jesse,Vice COB,S - Sale+OE,PAY,$35.51,"-10,424","-$370,147","81,703",-11%,2007-01-05 18:43:57,2007-01-03
66,Merrill Lynch & Co Inc,10%,P - Purchase,DPHIQ,$2.65,"+490,000","+$1,300,852","1,475,680",+50%,2007-01-05 18:42:02,2006-12-19
67,Waller Elmore,"EVP, Integrated Solutions",S - Sale+OE,PAY,$35.79,"-10,000","-$357,949","24,715",-29%,2007-01-05 18:37:10,2007-01-03
68,Third Point LLC,10%,S - Sale,AEPI,$53.91,"-11,300","-$609,186","1,138,700",-1%,2007-01-05 18:36:20,2007-01-03
69,Wolf Timothy V,"VP, Global CFO",S - Sale+OE,TAP.A,$75.83,"-31,100","-$2,358,313","14,919",-68%,2007-01-05 18:31:19,2007-01-03
70,Alton Gregg H,"SVP, GC",S - Sale+OE,GILD,$64.61,"-3,550","-$229,375","24,395",-13%,2007-01-05 18:22:13,2007-01-03
71,Holsten Joseph M,"Pres, CEO",S - Sale+OE,LKQX,$23.00,"-4,000","-$92,000","218,500",-2%,2007-01-05 18:21:22,2007-01-03
72,Helmbrecht Steven M,"SVP, CFO",S - Sale+OE,ITRI,$52.51,"-8,333","-$437,588","13,570",-38%,2007-01-05 18:16:49,2007-01-04
73,Stockton Robert W,"EVP, CFO",S - Sale+OE,OME,$7.65,"-21,000","-$160,754",0,-100%,2007-01-05 18:16:05,2007-01-03
74,Winkler Lawrence,"CFO, EVP, Treasurer",S - Sale+OE,INPC,$10.74,"-100,000","-$1,074,000","347,316",-22%,2007-01-05 18:15:59,2007-01-03
75,Mpm Bioventures IV LP,10%,P - Purchase,MEMY,$1.11,"+2,315,151","+$2,569,818","11,391,019",+26%,2007-01-05 18:13:36,2006-12-18
76,Kailian Vaughn M,"Dir, 10%",P - Purchase,MEMY,$1.11,"+2,315,151","+$2,569,818","11,391,019",+26%,2007-01-05 18:13:19,2006-12-18
77,Von Rosenberg Joseph L III,"COB, Pres, CEO",S - Sale+OE,OME,$8.00,"-10,000","-$80,000",0,-100%,2007-01-05 18:11:51,2007-01-04
78,Jana Partners LLC,10%,P - Purchase,AITP,$8.98,"+21,500","+$193,065","2,330,597",+1%,2007-01-05 18:05:45,2007-01-03
79,Long James H,"CEO, 10%",S - Sale,INXI,$7.73,"-14,000","-$108,220","1,902,780",-1%,2007-01-05 18:05:24,2006-01-05
80,Samuels Lawrence R,See attached Ex. 99.1,S - Sale,UTIW,$29.70,"-10,000","-$297,000","51,969",-16%,2007-01-05 18:04:25,2007-01-04
81,Brandt Gordon,"EVP of Science, Clinica",S - Sale+OE,NSTK,$14.69,"-5,000","-$73,469","11,825",-30%,2007-01-05 18:03:47,2007-01-04
82,Ochi Gene,See attached Ex. 99.1,S - Sale+OE,UTIW,$30.43,"-30,000","-$913,000","81,071",-27%,2007-01-05 18:03:00,2007-01-03
83,Schwartz Alice A,CIO,S - Sale+OE,AMED,$33.75,"-1,279","-$43,166","5,820",-18%,2007-01-05 18:02:52,2007-01-03
84,Stewart Lindsay D,"VP, Chief of Staff",S - Sale,NKE,$97.97,"-10,808","-$1,058,854","13,058",-45%,2007-01-05 18:01:50,2007-01-04
85,Hextall John S,See attached Ex. 99.1,S - Sale,UTIW,$30.06,"-71,250","-$2,141,500","47,483",-60%,2007-01-05 18:01:11,2007-01-04
86,Cook Scott D,"COB, Exec Committee",S - Sale,INTU,$30.84,"-107,321","-$3,310,147","26,336,450",0%,2007-01-05 18:01:11,2007-01-03
87,Cook Scott D,"COB, Exec Committee",S - Sale,INTU,$29.82,"-575,945","-$17,177,129","26,441,299",-2%,2007-01-05 17:58:39,2007-01-03
88,Burns Ursula M,SVP,S - Sale+OE,XRX,$16.97,"-100,000","-$1,697,295","134,640",-43%,2007-01-05 17:54:53,2007-01-03
89,Margolis Michael C,"VP - Sales, Marketing",S - Sale,CROX,$44.58,"-50,000","-$2,228,751","28,229",-64%,2007-01-05 17:53:06,2007-01-03
90,Croghan Raymond D,Dir,S - Sale,CROX,$43.72,"-20,000","-$874,384","300,184",-6%,2007-01-05 17:52:53,2007-01-03
91,Blodgett Mark W,"Pres, CEO, 10%",S - Sale,STKR,$1.22,"-20,000","-$24,480","2,889,873",-1%,2007-01-05 17:52:15,2007-01-05
92,Napolitano Steven V,Dir,S - Sale+OE,NOVA,$7.50,"-20,000","-$150,000","147,000",-12%,2007-01-05 17:51:22,2007-01-03
93,Guilliadov Miron,10%,S - Sale,ACIE,$0.04,"-65,000","-$2,360","7,865,142",-1%,2007-01-05 17:51:18,2007-01-03
94,Warren George Fisher Jr,Dir,S - Sale,FSCI,$44.20,"-5,000","-$221,005","604,819",-1%,2007-01-05 17:48:46,2007-01-03
95,Benacin Philippe,"Pres, 10%",S - Sale+OE,IPAR,$19.01,"-7,692","-$146,250","5,640,950",0%,2007-01-05 17:48:44,2007-01-03
96,Hanrahan Paul T,"Pres, CEO",S - Sale+OE,AES,$22.18,"-299,600","-$6,644,222","54,634",-85%,2007-01-05 17:47:09,2007-01-03
97,Wissing Edward K,Dir,S - Sale+OE,PSYS,$37.71,"-5,434","-$204,916",0,-100%,2007-01-05 17:43:40,2007-01-03
98,Hillsberg Sanford,10%,S - Sale,DSKT,$0.05,"-12,500",-$563,"3,207,200",0%,2007-01-05 17:43:12,2007-01-04
99,Breslow Michael J,"EVP Clinical R, D",S - Sale,EICU,$10.11,"-5,300","-$53,591","838,500",-1%,2007-01-05 17:42:15,2007-01-03
100,Breslow Michael J,"EVP Clinical R, D",S - Sale,EICU,$10.34,"-2,700","-$27,916","843,800",0%,2007-01-05 17:41:32,2007-01-03
101,Breslow Michael J,"EVP Clinical R, D",S - Sale,EICU,$10.95,"-2,000","-$21,895","846,500",0%,2007-01-05 17:40:31,2007-01-03
102,Dreibelbis David E,EVP,S - Sale,RKT,$27.16,"-17,000","-$461,802","284,073",-6%,2007-01-05 17:38:40,2007-01-03
103,Schaefer Fred H,"SVP, CAO",S - Sale,TRY,$20.17,"-29,500","-$595,130","25,529",-54%,2007-01-05 17:38:36,2007-01-03
104,Schaefer Fred H,"SVP, CAO",S - Sale,TRY,$21.86,"-9,100","-$198,895","14,900",-38%,2007-01-05 17:38:32,2007-01-03
105,Sullivan Charles E,Dir,P - Purchase,WFD,$10.00,"+8,000","+$80,000","47,376",+20%,2007-01-05 17:37:39,2007-01-03
106,Colton David C Jr,Dir,P - Purchase,WFD,$10.00,"+10,000","+$100,000","35,818",+39%,2007-01-05 17:37:24,2007-01-03
107,Kozaczka Rebecca S,VP,P - Purchase,WFD,$10.00,"+2,000","+$20,000","32,126",+7%,2007-01-05 17:37:07,2007-01-03
108,Sagan Leo R Jr,"VP, Controller",P - Purchase,WFD,$10.00,"+2,000","+$20,000","11,125",+22%,2007-01-05 17:36:51,2007-01-03
