,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Johnson Craig R,Vice Chrm; Chrm Harvest Cap,P - Purchase,JMP,$6.48,"+25,000","+$162,082","1,110,557",+2%,2013-03-12 21:56:12,2013-03-12
1,O'Connell Michael,10%,P - Purchase,RCMT,$5.66,"+18,142","+$102,645","1,602,284",+1%,2013-03-12 21:50:46,2013-03-08
2,Passin Gilbert,VP Manufacturing,S - Sale+OE,TSLA,$39.00,"-7,000","-$273,000",553,-93%,2013-03-12 21:45:33,2013-03-11
3,Carlson Capital L P,See Remarks,S - Sale,EPL,$28.01,"-311,939","-$8,737,886","6,447,009",-5%,2013-03-12 21:40:12,2013-03-08
4,Blum Capital Partners LP,10%,S - Sale,CECO,$2.66,"-200,000","-$532,675","5,948,621",-3%,2013-03-12 21:37:54,2013-03-08
5,Walsh J Michael,Dir,S - Sale,CORE,$47.71,"-4,000","-$190,823","80,821",-5%,2013-03-12 21:35:13,2013-03-07
6,Rowe Nick Orlando,"SVP, Central Division",S - Sale+OE,AWK,$39.76,"-5,898","-$234,504","15,898",-27%,2013-03-12 21:30:32,2013-03-08
7,Rogers William D,"VP, Treasurer",S - Sale+OE,AWK,$39.73,"-6,000","-$238,380",669,-90%,2013-03-12 21:29:31,2013-03-08
8,Smith Mark S,"VP, CIO",S - Sale+OE,AWK,$39.69,"-2,219","-$88,072","1,717",-56%,2013-03-12 21:28:43,2013-03-08
9,Funnell Colin,EVP Global Supply Chain,S - Sale+OE,GPS,$36.52,"-14,250","-$520,478",0,-100%,2013-03-12 21:28:24,2013-03-11
10,Manuso James S J,CEO,S - Sale+OE,ASTX,$4.40,"-40,000","-$176,000","6,470",-86%,2013-03-12 21:25:18,2013-03-08
11,Mehrotra Sanjay,"Pres, CEO",S - Sale+OE,SNDK,$52.26,"-20,000","-$1,045,102","31,490",-39%,2013-03-12 21:05:37,2013-03-11
12,Abbasi Sohaib,"CEO, Pres",S - Sale+OE,INFA,$35.89,"-21,700","-$778,813","341,376",-6%,2013-03-12 21:04:26,2013-03-11
13,Conte David F,"SVP, CFO",S - Sale+OE,SPLK,$38.32,"-27,500","-$1,053,855","136,469",-17%,2013-03-12 20:43:49,2013-03-08
14,Tully Christopher,"SVP, U.S. Government Sales",S - Sale+OE,DGI,$28.95,"-2,200","-$63,692","15,377",-13%,2013-03-12 20:35:03,2013-03-12
15,Peterson Susan Gayle,Exec. Officer of Subsidiary,S - Sale+OE,MBFI,$23.85,"-4,200","-$100,151","74,391",-5%,2013-03-12 20:30:56,2013-03-12
16,Booth Mark D,Chief Commercial Officer,S - Sale+OE,OREX,$6.67,"-27,685","-$184,659",0,-100%,2013-03-12 20:26:21,2013-03-11
17,Melancon Paul D,"VP - CONTROLLER, TREASURER",S - Sale+OE,JACK,$33.09,"-20,000","-$661,864","4,030",-83%,2013-03-12 20:20:36,2013-03-11
18,Keeley Debora K,"SVP, CAO",S - Sale+OE,MINI,$27.44,"-20,881","-$573,026","65,360",-24%,2013-03-12 20:19:32,2013-03-08
19,Helvey Kirsten Maas,"SVP, Client Success",S - Sale,CSOD,$35.55,"-2,000","-$71,100","75,415",-3%,2013-03-12 20:13:14,2013-03-08
20,Baker R C Mark,Dir,S - Sale+OE,CSOD,$35.45,"-3,556","-$126,066","56,356",-6%,2013-03-12 20:12:26,2013-03-08
21,Wallack Perry A.,CFO,S - Sale,CSOD,$35.42,"-42,500","-$1,505,172","563,800",-7%,2013-03-12 20:10:53,2013-03-08
22,Cozadd Bruce C,"COB, CEO",S - Sale,JAZZ,$59.58,"-5,000","-$297,920","622,161",-1%,2013-03-12 20:08:11,2013-03-12
23,Levine Leichtman Capital Partners Inc,10%,S - Sale,CPSS,$8.96,"-465,982","-$4,176,908","2,235,744",-17%,2013-03-12 19:58:04,2013-03-08
24,Ngo Nhat H,"EVP, Strategy, Bus Dev.",S - Sale+OE,OMCL,$18.90,"-35,158","-$664,351","116,420",-23%,2013-03-12 19:56:41,2013-03-08
