,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Sheng Rodney T.,"EVP, Chief Admin. Officer",S - Sale+OE,BPI,$18.38,"-51,563","-$947,491","115,333",-31%,2013-12-06 21:01:40,2013-12-02
1,Dackerman Charlene,SVP of HR,S - Sale+OE,BPI,$18.25,"-6,316","-$115,262","1,140",-85%,2013-12-06 21:00:44,2013-12-04
2,Cantwell Robert C,"EVP of Finance, CFO",S - Sale,BGS,$33.65,"-65,000","-$2,187,522","147,397",-31%,2013-12-06 20:59:02,2013-12-04
3,Lego Catherine P,Dir,S - Sale,SNDK,$67.27,"-6,000","-$403,634","252,596",-2%,2013-12-06 20:13:01,2013-12-04
4,Spickschen Thorlef,Dir,S - Sale,CLVS,$56.10,"-9,000","-$504,925","34,427",-21%,2013-12-06 20:00:25,2013-12-04
5,Rastetter William H,Dir,S - Sale,RCPT,$27.63,"-500,000","-$13,815,000","1,664,995",-23%,2013-12-06 19:58:53,2013-12-05
6,Gregg Terrance H,CEO,S - Sale+OE,DXCM,$34.77,"-20,000","-$695,331","957,163",-2%,2013-12-06 19:53:43,2013-12-04
7,Stanton John M,"VP, P, EM",S - Sale+OE,SCTY,$54.18,"-20,000","-$1,083,644",0,-100%,2013-12-06 19:44:12,2013-12-05
8,"Sutardja, Pantas","VP, CTO",S - Sale+OE,MRVL,$14.21,"-199,086","-$2,828,408","36,994,826",-1%,2013-12-06 19:42:20,2013-12-04
9,Eberle Robert A,"Pres, CEO",S - Sale,EPAY,$33.71,"-3,753","-$126,517","304,748",-1%,2013-12-06 19:41:46,2013-12-04
10,Bennett C Frank,"SVP, Antisense Research",S - Sale+OE,ISIS,$39.92,"-10,000","-$399,182","2,866",-78%,2013-12-06 19:39:35,2013-12-05
11,Kahn Barbara,Dir,S - Sale,DXCM,$32.63,"-1,500","-$48,938","49,263",-3%,2013-12-06 19:39:26,2013-11-22
12,Zilinski James W,Dir,S - Sale,EPAY,$33.86,"-9,078","-$307,400","17,000",-35%,2013-12-06 19:35:44,2013-12-05
13,Anderson Thomas Robert,Dir,S - Sale,MSCC,$24.02,"-1,000","-$24,020","12,616",-7%,2013-12-06 19:33:54,2013-12-04
14,Hydrocarb Corp,10%,S - Sale,DUMA,$1.00,"-1,859,879","-$1,859,879",0,-100%,2013-12-06 19:27:25,2013-12-04
15,"Serenity Investments, LLC",10%,S - Sale,KCG,$11.35,"-248,428","-$2,819,658","13,126,451",-2%,2013-12-06 19:25:39,2013-12-04
16,Buenabenta Jules,Dir,S - Sale,EVC,$6.16,"-73,400","-$452,400","50,000",-59%,2013-12-06 19:17:40,2013-12-06
17,Zevnik Paul A,Dir,S - Sale,EVC,$6.25,"-10,807","-$67,544","2,926,775",0%,2013-12-06 19:17:17,2013-12-04
18,Van Nieuwenhuyse Rick,"Pres, CEO",S - Sale+OE,NCQ,$2.05,"-60,185","-$123,379","1,036,407",-5%,2013-12-06 19:17:10,2013-12-05
19,Sanders Elaine,"VP, CFO",S - Sale+OE,NCQ,$2.05,"-29,996","-$61,492","75,636",-28%,2013-12-06 19:15:10,2013-12-05
20,Levental Igor,Dir,S - Sale+OE,NCQ,$2.09,"-6,416","-$13,432",166,-97%,2013-12-06 19:11:56,2013-12-05
21,Maslowski Anthony E.,CFO,S - Sale+OE,AVGO,$44.55,"-5,000","-$222,761","66,168",-7%,2013-12-06 19:10:09,2013-12-04
22,Massarany Hany,"Pres, CEO",S - Sale,GNMK,$11.14,"-3,968","-$44,204","499,829",-1%,2013-12-06 19:09:40,2013-12-04
23,Kayyem Jon Faiz,"SVP, Research, Development",S - Sale,GNMK,$11.14,"-1,765","-$19,662","994,048",0%,2013-12-06 19:09:27,2013-12-04
24,Hawkins Jeffrey Alan,"SVP, Marketing, Bus Dev",S - Sale,GNMK,$11.14,"-1,794","-$19,989","92,949",-2%,2013-12-06 19:09:14,2013-12-04
25,Williams Jennifer Anne,"SVP Global Operations, HR",S - Sale,GNMK,$11.15,"-2,838","-$31,635","228,846",-1%,2013-12-06 19:08:59,2013-12-04
26,Gleeson Michael,"SVP, Sales",S - Sale,GNMK,$11.14,"-2,211","-$24,633","185,649",-1%,2013-12-06 19:08:44,2013-12-04
27,Griffin Liam,"EVP, Corporate GM",S - Sale+OE,SWKS,$27.97,"-34,780","-$972,884","53,415",-39%,2013-12-06 19:04:28,2013-12-05
28,Freyman Bruce J,"SVP, Worldwide Operations",S - Sale,SWKS,$28.00,"-1,568","-$43,904","45,792",-3%,2013-12-06 19:02:47,2013-12-05
29,Aldrich David J,"Pres, CEO",S - Sale+OE,SWKS,$27.49,"-50,000","-$1,374,500","448,665",-10%,2013-12-06 19:01:06,2013-12-04
30,Margolies Michael,"Dir, 10%",P - Purchase,PSMH,$0.29,"+47,500","+$13,700","1,733,501",+3%,2013-12-06 18:47:36,2013-11-27
31,McGrath Emmett,"Pres, Life Sciences,Allied HC",S - Sale,ASGN,$33.00,"-20,000","-$660,088","99,149",-17%,2013-12-06 18:43:54,2013-12-06
32,Morrison Robert B.,"VP of Procurement, Logistics",S - Sale+OE,CWCO,$12.50,"-3,140","-$39,250","7,185",-30%,2013-12-06 18:42:59,2013-12-05
33,Muir Donald M,CFO,S - Sale,LIOX,$5.83,"-30,000","-$174,828","640,818",-4%,2013-12-06 18:35:17,2013-12-06
34,Sandberg Sheryl,COO,S - Sale,FB,$47.43,"-283,334","-$13,437,377","12,842,756",-2%,2013-12-06 18:32:31,2013-12-04
35,Reynolds Francis,10%,S - Sale,NVIV,$1.59,"-24,000","-$38,160","10,451,408",0%,2013-12-06 18:29:10,2013-12-05
36,Miller Douglas S,Dir,S - Sale,PKT,$15.00,-300,"-$4,500","2,493",-11%,2013-12-06 18:28:51,2013-12-06
37,Foster James E,SVP Chief Product Supply Offic,S - Sale+OE,CLX,$93.02,"-34,495","-$3,208,616","12,133",-74%,2013-12-06 18:22:47,2013-12-04
38,Willis Charles F IV,"CEO, 10%",S - Sale,WLFC,$17.79,"-9,363","-$166,522","2,775,450",0%,2013-12-06 18:22:29,2013-12-04
39,Fugate Mark C,Dir,P - Purchase,HOEP,$7.60,"+2,000","+$15,200","115,951",+2%,2013-12-06 18:22:28,2013-12-06
40,Gilbert Paul D,"EVP, GC",S - Sale+OE,LPNT,$51.12,"-12,825","-$655,626","40,460",-24%,2013-12-06 18:21:44,2013-12-05
41,Goldberg Marc E.,Dir,S - Sale,ENTA,$27.93,"-6,861","-$191,614","547,606",-1%,2013-12-06 18:20:57,2013-12-06
42,Britanik Thomas P,SVP-CMO,S - Sale,CLX,$92.74,"-1,400","-$129,838","11,302",-11%,2013-12-06 18:20:43,2013-12-04
43,Jerrybandan Ramjeet,VP OF OVERSEAS OPERATIONS,S - Sale+OE,CWCO,$12.50,"-6,652","-$83,150","3,580",-65%,2013-12-06 18:18:51,2013-12-05
44,Neustaetter Thomas M,Dir,S - Sale,SPLK,$69.36,"-1,500","-$104,040","82,103",-2%,2013-12-06 18:16:21,2013-12-04
45,Sullivan Godfrey,"Pres, CEO, COB",S - Sale+OE,SPLK,$69.36,"-10,000","-$693,620","2,441,840",0%,2013-12-06 18:15:15,2013-12-04
46,Sturiale Nicholas G,Dir,S - Sale+OE,SPLK,$69.26,"-6,250","-$432,875","4,708",-57%,2013-12-06 18:13:37,2013-12-05
47,Chimahusky John S.,"SVP, COO",P - Purchase,EQU,$5.04,+170,+$857,"165,297",0%,2013-12-06 18:12:47,2013-12-05
48,Smalling Scott,"VP, CFO",P - Purchase,EQU,$5.04,+158,+$796,"101,389",0%,2013-12-06 18:10:21,2013-12-05
49,Syran James A.,"SVP, Ops, Chief Mkting Officer",S - Sale+OE,ECPG,$47.36,"-5,000","-$236,775","64,337",-7%,2013-12-06 18:02:45,2013-12-04
50,Sherif Tarek,"COB, CEO",S - Sale,MDSO,$118.08,"-53,290","-$6,292,540","437,485",-11%,2013-12-06 17:56:54,2013-12-04
51,De Vries Glen Michael,Pres,S - Sale,MDSO,$118.11,"-43,289","-$5,113,030","528,659",-8%,2013-12-06 17:56:22,2013-12-04
52,Jablow Spertus Wendy S,"SVP, HR",S - Sale+OE,CF,$236.56,"-13,900","-$3,288,130","6,994",-67%,2013-12-06 17:55:04,2013-12-04
53,Lang Linda,"COB, CEO",S - Sale+OE,JACK,$47.49,"-70,461","-$3,346,277","277,284",-20%,2013-12-06 17:54:59,2013-12-05
54,Leatherdale Douglas W,Dir,S - Sale+OE,UNH,$72.89,"-46,240","-$3,370,480","956,853",-5%,2013-12-06 17:52:44,2013-12-05
