,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Schodorf Thomas E,"SVP, Field Operations",S - Sale+OE,SPLK,$43.88,"-4,000","-$175,520","424,852",-1%,2013-06-26 21:33:31,2013-06-25
1,Friedman Brian P,Dir,S - Sale,FRGI,$34.78,"-105,079","-$3,654,603","891,845",-11%,2013-06-26 21:17:33,2013-06-21
2,Salame Mansour,Dir,S - Sale,EGHT,$8.15,"-40,000","-$325,910","722,454",-5%,2013-06-26 21:17:24,2013-06-25
3,Marcato Capital Management LLC,10%,S - Sale,CONE,$18.97,"-383,000","-$7,265,510","2,209,394",-15%,2013-06-26 21:16:41,2013-06-26
4,Leblanc Bryan,CFO,S - Sale+OE,JIVE,$17.50,"-2,353","-$41,178",0,-100%,2013-06-26 20:50:22,2013-06-26
5,Deeba Amer,CMO,S - Sale,QLYS,$16.00,"-9,000","-$144,000","43,831",-17%,2013-06-26 20:23:58,2013-06-25
6,McCauley Donald C,CFO,S - Sale,QLYS,$15.89,"-8,250","-$131,087","143,499",-5%,2013-06-26 20:20:10,2013-06-25
7,Wilson John N,"EVP, Worldwide Field Ops",S - Sale+OE,QLYS,$16.02,"-10,000","-$160,196","55,500",-15%,2013-06-26 20:16:02,2013-06-25
8,Albert Peter,"VP, Operations",S - Sale+OE,QLYS,$16.02,"-10,000","-$160,178",0,-100%,2013-06-26 20:14:48,2013-06-25
9,Thakar Sumedh S,"VP, Engineering",S - Sale+OE,QLYS,$16.02,"-6,000","-$96,129",0,-100%,2013-06-26 20:14:03,2013-06-25
10,Goldberg Evan,"CTO, COB",S - Sale+OE,N,$85.26,"-20,000","-$1,705,100","2,785,209",-1%,2013-06-26 20:00:23,2013-06-24
11,Reid Michael,Dir,S - Sale,CSU,$23.35,"-4,000","-$93,400","17,870",-18%,2013-06-26 19:54:01,2013-06-25
12,Harvey Keith,"SVP - Sales, Marketing",S - Sale+OE,KALU,$63.63,"-6,592","-$419,449","18,142",-27%,2013-06-26 19:46:27,2013-05-29
