,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Hayes Janet,Pres WS BRAND,S - Sale,WSM,$51.01,"-2,666","-$135,997",0,-100%,2013-03-29 21:19:34,2013-03-27
1,Jones Robert C,"EVP, Research, Development",S - Sale+OE,FLDM,$18.15,"-3,500","-$63,525",0,-100%,2013-03-29 20:00:49,2013-03-28
2,Steel Excel Inc.,10%,P - Purchase,FES,$3.69,"+108,683","+$400,826","2,866,675",+4%,2013-03-29 19:50:09,2013-03-27
3,Winn Stephen T,"COB, CEO, 10%",S - Sale,RP,$20.25,"-3,400","-$68,833","26,708,891",0%,2013-03-29 19:05:51,2013-03-27
4,"Seren Capital, Ltd.","Dir, 10%",S - Sale,RP,$20.25,"-1,020","-$20,650","20,311,795",0%,2013-03-29 19:04:02,2013-03-27
5,Ellis P Ron,"Pres, CEO",S - Sale,ECYT,$12.00,"-1,500","-$18,000","105,486",-1%,2013-03-29 19:01:33,2013-03-27
6,Muscari Carl,Dir,P - Purchase,CLRX,$3.25,"+1,540","+$5,005","12,438",+14%,2013-03-29 18:56:14,2013-03-26
7,Ellis P Ron,"Pres, CEO",S - Sale,ECYT,$8.75,"-6,000","-$52,500","106,986",-5%,2013-03-29 18:45:35,2012-12-31
8,Walker Jerome T.,"VP, Gen. Manager, NAO-APO",S - Sale,DRC,$60.87,-434,"-$26,418","22,192",-2%,2013-03-29 18:44:12,2013-03-15
9,Schreck R Mark,Dir,S - Sale+OE,PII,$92.00,"-2,500","-$230,000",480,-84%,2013-03-29 18:41:38,2013-03-27
10,Pacheco Jesus Manuel,EVP,S - Sale,DRC,$60.87,-276,"-$16,800","22,890",-1%,2013-03-29 18:39:20,2013-03-15
11,Pacheco Jesus Manuel,EVP,S - Sale,DRC,$62.19,"-1,664","-$103,484","21,794",-7%,2013-03-29 18:38:26,2013-02-15
12,Mozzato Luciano,"EVP, Services Worldwide",S - Sale,DRC,$60.87,-384,"-$23,374","14,748",-3%,2013-03-29 18:37:33,2013-03-15
13,Mozzato Luciano,"EVP, Services Worldwide",S - Sale,DRC,$62.19,"-1,265","-$78,670","13,222",-9%,2013-03-29 18:36:37,2013-02-15
14,Mai Mark Francis,"VP,GC, Secretary",S - Sale,DRC,$62.19,"-2,252","-$140,052","39,102",-5%,2013-03-29 18:35:48,2013-02-15
15,Baldwin Mark E,"Exec. VP, CFO",S - Sale,DRC,$62.19,"-1,607","-$99,939","47,286",-3%,2013-03-29 18:35:06,2013-02-15
16,Rossi Christopher,EVP,S - Sale,DRC,$62.19,"-2,061","-$128,174","33,517",-6%,2013-03-29 18:34:20,2013-02-15
