,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Fust Matthew K,"EVP, CFO",S - Sale+OE,ONXX,$84.87,"-10,199","-$865,582","50,201",-17%,2013-01-11 20:32:01,2013-01-10
1,Wood Julianna R,"VP, Public Affairs",S - Sale+OE,ONXX,$85.00,"-6,622","-$562,870","18,419",-26%,2013-01-11 20:31:10,2013-01-09
2,Goddard Paul,Dir,S - Sale+OE,ONXX,$83.20,"-5,000","-$416,000","12,790",-28%,2013-01-11 20:30:39,2013-01-09
3,Gill Ronald S,CFO,S - Sale,N,$69.81,"-1,000","-$69,811","77,976",-1%,2013-01-11 20:06:33,2013-01-09
4,Yow Mai Chan,See Remarks,S - Sale+OE,FLDM,$15.50,"-19,900","-$308,450",0,-100%,2013-01-11 20:00:37,2013-01-09
5,Thomas Brandon,Chief Investment Officer,S - Sale,ENV,$13.73,"-1,000","-$13,730","244,522",0%,2013-01-11 19:47:10,2013-01-10
6,Schorno Dean L,CFO,S - Sale+OE,GHDX,$28.00,"-2,625","-$73,500","23,504",-10%,2013-01-11 19:31:18,2013-01-09
7,Hemmi Gregory,VP Chemical Operations,S - Sale+OE,PCYC,$67.11,"-5,000","-$335,550","22,992",-18%,2013-01-11 19:30:24,2013-01-11
8,Cole G Bradley,COO,S - Sale+OE,GHDX,$27.88,"-2,500","-$69,694","14,085",-15%,2013-01-11 19:29:22,2013-01-09
9,Doran James E,Dir,S - Sale,RMTR,$3.10,"-5,000","-$15,500",0,-100%,2013-01-11 19:24:07,2012-11-21
10,Kuo Eric,Dir,S - Sale+OE,RMTR,$3.10,"-21,428","-$66,427",0,-100%,2013-01-11 19:22:11,2012-10-16
11,"Drw Holdings, LLC",10%,P - Purchase,SCGQ,$10.00,"+600,000","+$6,000,000","2,354,450",+34%,2013-01-11 19:20:30,2013-01-09
