,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Gruber & McBaine Capital Management LLC,10%,S - Sale,IWSY,$2.51,"-328,046","-$821,824","1,429,675",-19%,2013-08-15 21:41:53,2013-08-14
1,"Elevation Partners, L.P.",10%,S - Sale+OE,YELP,$51.30,"-190,850","-$9,790,273",0,-100%,2013-08-15 21:39:46,2013-08-13
2,Ehrens Gerald L,Dir,P - Purchase,RHSC,$0.25,"+20,000","+$5,000","643,505",+3%,2013-08-15 21:39:14,2013-08-15
3,Anderson Fred D,"Dir, 10%",S - Sale+OE,YELP,$51.30,"-190,850","-$9,790,273",0,-100%,2013-08-15 21:37:38,2013-08-13
4,Rottenberg Erika,"VP, GC, Secretary",S - Sale+OE,LNKD,$233.35,"-4,000","-$933,413","26,171",-13%,2013-08-15 21:26:49,2013-08-14
5,Meresman Stanley J,Dir,S - Sale+OE,LNKD,$237.45,"-3,125","-$742,028",458,-87%,2013-08-15 21:25:30,2013-08-14
6,McKenzie Craig M,CEO,P - Purchase,DAKP,$1.62,"+25,000","+$40,500","525,000",+5%,2013-08-15 20:49:43,2013-08-14
7,Tempora Michael A.,"SVP, Product Mgmt.",S - Sale+OE,VG,$3.26,"-14,713","-$47,964","27,133",-35%,2013-08-15 20:42:14,2013-08-15
8,Wygod Martin J,COB,S - Sale,WBMD,$33.25,"-135,245","-$4,496,569","1,293,571",-9%,2013-08-15 20:32:24,2013-08-13
9,Wamsley Douglas W,"EVP, Co-GC, Secy",S - Sale+OE,WBMD,$33.11,"-79,800","-$2,642,178","22,997",-78%,2013-08-15 20:27:56,2013-08-13
10,Royal Kevin,"SVP, CFO, Treasurer",S - Sale,MXWL,$9.27,-683,"-$6,334","89,099",-1%,2013-08-15 20:20:52,2013-08-15
11,Schorno Dean L,CFO,S - Sale+OE,GHDX,$33.15,"-4,000","-$132,581","27,585",-13%,2013-08-15 20:19:54,2013-08-09
12,Lampert Edward S,10%,S - Sale,AN,$48.08,"-205,174","-$9,865,098","31,128,334",-1%,2013-08-15 20:18:20,2013-08-13
13,Schorno Dean L,CFO,S - Sale+OE,GHDX,$33.81,"-4,000","-$135,237","23,985",-14%,2013-08-15 20:17:00,2013-07-09
14,Athwal Jas,Chief Accounting Officer,S - Sale+OE,FB,$36.29,"-1,000","-$36,292","154,663",-1%,2013-08-15 20:14:37,2013-08-15
15,Fischer David B.,"VP Marketing, Bus. Part.",S - Sale+OE,FB,$37.53,"-24,000","-$900,720","565,082",-4%,2013-08-15 20:13:22,2013-08-13
16,Stretch Colin,"VP, Gen. Counsel, Secretary",S - Sale+OE,FB,$38.23,"-2,287","-$87,432","120,530",-2%,2013-08-15 20:11:56,2013-08-13
17,"Valueact Holdings, L.P.",10%,S - Sale,KAR,$24.25,"-3,643,312","-$88,350,316","8,845,045",-29%,2013-08-15 20:08:03,2013-08-13
18,Fenton Peter H,Dir,S - Sale+OE,YELP,$48.25,"-7,645","-$368,860",0,-100%,2013-08-15 20:03:59,2013-08-15
19,Drew J Christopher,"EVP, Field Operations",S - Sale+OE,OMCL,$22.83,"-20,000","-$456,600","272,946",-7%,2013-08-15 20:03:07,2013-08-13
20,Wolff Henry Ward,"EVP, CFO",S - Sale+OE,SGMO,$10.00,"-10,000","-$100,000","209,219",-5%,2013-08-15 20:01:46,2013-08-13
21,Levine Jeremy S.,Dir,S - Sale+OE,YELP,$0.00,-0,-$0,"489,656",0%,2013-08-15 20:00:52,2013-08-13
22,Deer VI & Co. LLC,Dir,S - Sale+OE,YELP,$51.13,"-681,600","-$34,848,603",0,-100%,2013-08-15 20:00:37,2013-08-13
23,Vadon Mark C,Dir,S - Sale+OE,NILE,$38.51,"-34,378","-$1,323,740","130,768",-21%,2013-08-15 19:59:28,2013-08-13
24,Rahman Ahmed Shayan Fazlur,10%,S - Sale,ADMP,$0.57,"-7,015","-$3,999","29,613,540",0%,2013-08-15 19:58:52,2013-08-13
