,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Rand James Thomas,Dir,P - Purchase,NDLS,$18.00,"+7,500","+$135,000","16,505",+83%,2013-07-03 21:46:03,2013-07-02
1,Petrilli Felix Thomas Jr.,EVP of Operations,P - Purchase,NDLS,$18.00,"+5,000","+$90,000","5,000",New,2013-07-03 21:46:00,2013-07-02
2,Lockhart Kathryn Rae,"VP, Controller",P - Purchase,NDLS,$18.00,"+1,470","+$26,460","5,874",+33%,2013-07-03 21:46:00,2013-07-02
3,Avramovich Daniel W,CEO,S - Sale,PACR,$6.32,"-65,830","-$415,994","141,438",-32%,2013-07-03 21:45:57,2013-06-27
4,Kinsey Keith Joseph,"Pres, COO",P - Purchase,NDLS,$18.00,"+10,000","+$180,000","103,038",+11%,2013-07-03 21:45:47,2013-07-02
5,Strasen Paul Allen,"EVP , GC",P - Purchase,NDLS,$18.00,"+4,943","+$88,974","17,065",+41%,2013-07-03 21:45:45,2013-07-02
6,Boennighausen David James,CFO,P - Purchase,NDLS,$18.00,"+1,500","+$27,000","7,204",+26%,2013-07-03 21:45:30,2013-07-02
7,Miller Adam L,"Pres, CEO, 10%",S - Sale,CSOD,$44.11,"-22,800","-$1,005,614","4,006,365",-1%,2013-07-03 21:36:59,2013-07-01
8,Shapiro David,"CMO, EVP - Development",S - Sale+OE,ICPT,$43.63,"-4,369","-$190,623","3,536",-55%,2013-07-03 21:34:03,2013-07-02
9,Onnink Ludovicus Rudolph,COO of Tommy Hilfiger,S - Sale,PVH,$126.90,"-8,242","-$1,045,909","34,812",-19%,2013-07-03 21:28:39,2013-07-01
10,Miller Christopher M,"VP, Chief Accounting Officer",S - Sale+OE,CORE,$63.24,-542,"-$34,276","1,122",-33%,2013-07-03 21:28:31,2013-07-01
11,Ballard E David II,"SVP, Med Affairs, Pharm'vig",S - Sale+OE,SNTS,$21.45,"-9,000","-$193,046",0,-100%,2013-07-03 21:18:24,2013-07-02
12,Seim Robin Gene,"EVP, CFO",S - Sale,OMCL,$20.42,"-13,032","-$266,113","152,432",-8%,2013-07-03 20:55:35,2013-07-01
13,Judson James T,Dir,S - Sale+OE,OMCL,$20.46,"-5,000","-$102,300","59,338",-8%,2013-07-03 20:55:10,2013-07-01
14,Halt Peter,CFO,S - Sale,ROVI,$22.72,"-2,366","-$53,756","131,492",-2%,2013-07-03 20:55:08,2013-07-02
15,Morgenthaler Partners VI,10%,S - Sale,PSMI,$10.61,"-130,200","-$1,381,111","7,371,826",-2%,2013-07-03 20:53:10,2013-07-01
16,Schodorf Thomas E,"SVP, Field Operations",S - Sale+OE,SPLK,$47.43,"-4,000","-$189,720","424,852",-1%,2013-07-03 20:49:29,2013-07-02
17,Sommer Steven R,"SVP, CMO",S - Sale,SPLK,$46.35,"-6,000","-$278,100","470,643",-1%,2013-07-03 20:44:36,2013-07-01
18,Stein Leonard R,"SVP, GC, Sec.",S - Sale+OE,SPLK,$47.41,"-10,000","-$474,067","42,669",-19%,2013-07-03 20:39:49,2013-07-01
19,Briskman Louis J,"EVP, GC",S - Sale+OE,CBS,$49.19,"-28,000","-$1,377,239","317,017",-8%,2013-07-03 20:22:08,2013-07-01
20,Moonves Leslie,"Pres, CEO",S - Sale+OE,CBS,$49.11,"-450,000","-$22,097,461","1,902,280",-19%,2013-07-03 20:22:07,2013-07-01
21,Ambrosio Anthony G,"SEVP, Chief Admin, HR Officer",S - Sale+OE,CBS,$49.21,"-9,683","-$476,511","145,353",-6%,2013-07-03 20:21:01,2013-07-02
22,Goldberg Evan,"CTO, COB",S - Sale+OE,N,$92.69,"-20,000","-$1,853,729","2,785,209",-1%,2013-07-03 20:18:25,2013-07-01
