,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Healy Timothy G,"COB, CEO",S - Sale,ENOC,$15.42,"-12,500","-$192,750","1,147,877",-1%,2013-07-19 21:33:24,2013-07-18
1,Lynch Roger,"EVP, Advanced Technologies",S - Sale+OE,DISH,$43.30,"-4,000","-$173,200",173,-96%,2013-07-19 20:52:11,2013-07-15
2,Gillman Charles M,Dir,P - Purchase,DRAD,$2.45,"+15,000","+$36,747","751,985",+2%,2013-07-19 20:48:56,2013-07-17
3,Eberwein Jeffrey E.,Dir,P - Purchase,DRAD,$2.45,"+15,000","+$36,750","751,985",+2%,2013-07-19 20:47:24,2013-07-17
4,Nasser Michael Charles,Corporate Secretary,S - Sale,JCTCF,$12.50,"-2,835","-$35,446","361,223",-1%,2013-07-19 20:05:55,2013-07-17
5,Kelly Michael,Pres - Blockbuster L.L.C.,S - Sale+OE,DISH,$45.24,"-43,252","-$1,956,720","13,023",-77%,2013-07-19 19:43:24,2013-07-17
6,Rottenberg Erika,"VP, GC, Secretary",S - Sale+OE,LNKD,$200.19,"-4,000","-$800,758","26,171",-13%,2013-07-19 19:43:16,2013-07-17
7,Seksay Edward H,GC,S - Sale+OE,INDB,$36.54,"-7,875","-$287,714","16,075",-33%,2013-07-19 19:40:29,2013-07-17
8,Johnson Robert L,"COB, 10%",P - Purchase,RLJE,$5.28,"+7,267","+$38,379","3,197,198",0%,2013-07-19 19:15:11,2013-07-17
9,"Rlj Spac Acquisition, LLC",10%,P - Purchase,RLJE,$5.28,"+7,267","+$38,379","3,197,198",0%,2013-07-19 19:14:34,2013-07-17
10,Thorson John A,"SVP, CFO",S - Sale+OE,WABC,$47.91,"-21,600","-$1,034,927","8,041",-73%,2013-07-19 19:01:32,2013-07-19
11,Polaris Venture Management Co IV LLC,"May be part of 13(d) group., 10%",S - Sale,ALIM,$4.80,"-122,937","-$590,565","3,090,769",-4%,2013-07-19 18:39:44,2013-07-17
12,Lanphier Edward O II,"Pres, CEO",S - Sale,SGMO,$10.00,"-25,000","-$250,003","2,085,952",-1%,2013-07-19 18:13:08,2013-07-17
13,Wolff Henry Ward,"EVP, CFO",S - Sale+OE,SGMO,$10.00,"-10,000","-$100,000","209,219",-5%,2013-07-19 18:07:44,2013-07-17
14,Hansen Dennis R,"SVP, Systems, Operations Mgr.",S - Sale,WABC,$48.23,-958,"-$46,200","39,965",-2%,2013-07-19 18:03:20,2013-07-18
15,Icahn Carl C,10%,P - Purchase,NAV,$33.98,"+818,279","+$27,806,760","13,309,735",+7%,2013-07-19 18:01:53,2013-07-18
16,Wicki Andreas,Dir,S - Sale,PCRX,$33.45,"-25,560","-$855,059","3,417,846",-1%,2013-07-19 17:55:45,2013-07-17
17,Johnson Donald P,Dir,P - Purchase,NBBC,$8.22,+636,"+$5,230","5,110",+14%,2013-07-19 17:53:44,2013-07-19
18,Wimbush Lawrence Keith,Dir,S - Sale,URI,$56.68,"-4,700","-$266,387","9,768",-32%,2013-07-19 17:51:38,2013-07-18
19,Gottsegen Jonathan Mark,"SVP-Gen. Counsel, Secretary",S - Sale,URI,$56.97,-460,"-$26,208","18,961",-2%,2013-07-19 17:51:38,2013-07-18
20,Kneeland Michael,"Pres, CEO",S - Sale+OE,URI,$56.97,"-20,000","-$1,139,340","295,821",-6%,2013-07-19 17:51:24,2013-07-18
21,McAuley Brian,Dir,S - Sale+OE,URI,$57.02,"-6,000","-$342,121","27,572",-18%,2013-07-19 17:51:08,2013-07-18
22,Britell Jenne K,Dir,S - Sale,URI,$57.13,"-5,300","-$302,805","59,064",-8%,2013-07-19 17:50:55,2013-07-18
23,Plummer William B,"Exec V P, CFO",S - Sale,URI,$57.07,"-12,690","-$724,193","62,912",-17%,2013-07-19 17:50:53,2013-07-18
24,McKinney John S,Dir,S - Sale,URI,$56.30,"-3,000","-$168,900","13,468",-18%,2013-07-19 17:50:38,2013-07-18
25,Kinnarney Joseph H,Dir,P - Purchase,NBBC,$8.22,+515,"+$4,235","74,640",+1%,2013-07-19 17:50:17,2013-07-19
26,Wright Kenan C,Dir,P - Purchase,NBBC,$8.22,+575,"+$4,728","213,118",0%,2013-07-19 17:47:39,2013-07-19
27,Young Julius S Jr,Dir,P - Purchase,NBBC,$8.22,+665,"+$5,468","98,240",+1%,2013-07-19 17:43:47,2013-07-19
28,Healey William L,Dir,S - Sale+OE,MSCC,$25.00,"-2,000","-$50,000","11,616",-15%,2013-07-19 17:43:12,2013-07-18
29,Brandi Ralph,"EVP, COO",S - Sale+OE,MSCC,$25.00,"-58,460","-$1,461,576","121,000",-33%,2013-07-19 17:43:00,2013-07-18
30,Leibel Dennis R,Chairman of the Board,S - Sale+OE,MSCC,$24.84,"-5,000","-$124,222","33,872",-13%,2013-07-19 17:42:47,2013-07-17
31,Pence William Edward IV,"EVP, COO, CTO",S - Sale+OE,WBMD,$32.06,"-30,000","-$961,750","40,277",-43%,2013-07-19 17:40:58,2013-07-17
32,Brown Michael J,CEO,S - Sale,EEFT,$34.25,"-52,165","-$1,786,651","2,313,195",-2%,2013-07-19 17:40:12,2013-07-18
33,Adler Mark J Md,Dir,S - Sale+OE,WBMD,$32.20,"-6,600","-$212,520","1,390",-83%,2013-07-19 17:36:06,2013-07-17
34,Diffey Alex A Jr,Dir,P - Purchase,NBBC,$8.22,+159,"+$1,308","26,500",+1%,2013-07-19 17:35:48,2013-07-19
35,Cohen Chad M,"CFO, Treasurer",S - Sale+OE,Z,$67.98,"-2,429","-$165,123",475,-84%,2013-07-19 17:35:04,2013-07-18
36,Clark Robert Cunningham,Dir,P - Purchase,NBBC,$8.22,+174,"+$1,431","15,457",+1%,2013-07-19 17:32:13,2013-07-19
37,Cappel Markus J.,"Chief Bus. Officer, Treasurer",S - Sale+OE,CCXI,$14.52,"-5,459","-$79,239","25,000",-18%,2013-07-19 17:27:33,2013-07-17
38,Rhone Capital L.L.C.,"Dir, 10%",S - Sale,COTY,$16.89,"-951,087","-$16,061,482","19,429,348",-5%,2013-07-19 17:26:50,2013-07-17
39,Branch James David,Dir,P - Purchase,NBBC,$8.22,+575,"+$4,728","36,921",+2%,2013-07-19 17:25:05,2013-07-19
40,"Empire Capital Management, L.L.C.",10%,S - Sale,SONS,$3.30,"-3,512,632","-$11,592,000","33,761,694",-9%,2013-07-19 17:24:51,2013-07-17
41,McDevitt Wendy B.,"Pres, Terrain",S - Sale+OE,URBN,$42.70,"-20,000","-$854,000","13,294",-60%,2013-07-19 17:24:50,2013-07-17
42,Bekker Petrus,"SVP of Medical, Clinical",S - Sale+OE,CCXI,$14.54,"-10,000","-$145,394","53,594",-16%,2013-07-19 17:24:49,2013-07-17
43,Schissler Matthew Lawrence,"Dir, 10%",P - Purchase,FROZ,$0.01,"+92,000",+$920,"49,684,000",0%,2013-07-19 17:23:20,2013-07-17
44,Morgenthaler Partners VI,10%,S - Sale,PSMI,$10.04,"-51,400","-$516,056","7,182,026",-1%,2013-07-19 17:21:45,2013-07-19
45,Melland Scot W,"COB, Pres, CEO",S - Sale+OE,DHX,$9.70,"-49,700","-$482,022","426,793",-10%,2013-07-19 17:20:02,2013-07-17
46,Gelfond Richard L,CEO,S - Sale+OE,IMAX,$25.36,"-50,000","-$1,267,833","382,185",-12%,2013-07-19 17:08:22,2013-07-17
47,Davis Richard K,"COB, Pres, CEO",S - Sale+OE,USB,$37.27,"-286,900","-$10,693,710","501,354",-36%,2013-07-19 17:07:55,2013-07-19
48,Cecere Andrew,"Vice COB, CFO",S - Sale+OE,USB,$37.02,"-259,355","-$9,602,489","238,032",-52%,2013-07-19 17:07:53,2013-07-18
49,Dolan Terrance R,Vice COB,S - Sale+OE,USB,$37.00,"-27,463","-$1,016,213","43,831",-39%,2013-07-19 17:06:51,2013-07-18
50,Levin Jerry W,Dir,S - Sale+OE,USB,$36.98,"-28,755","-$1,063,463",0,-100%,2013-07-19 17:05:50,2013-07-18
51,Berkshire Partners LLC,10%,S - Sale,COTY,$16.89,"-951,087","-$16,061,482","19,308,126",-5%,2013-07-19 17:05:44,2013-07-17
