,Insider_Name,Insider_Title,Buy_or_Sell,Ticker,Price,Quantity,Value,Number_Owned,Change_in_Number_Owned,Filing_Date,Trade_Date
0,Ochi Gene,See Remark,S - Sale+OE,UTIW,$16.04,"-75,000","-$1,202,700","131,070",-36%,2013-07-01 21:30:19,2013-06-27
1,Munro Mark E/nj,"CEO, 10%",P - Purchase,ICLD,$2.25,+200,+$450,"11,860",+2%,2013-07-01 21:26:24,2013-06-17
2,"Bluemountain Capital Management, LLC",10%,P - Purchase,DUNR,$1.60,"+2,600,625","+$4,161,000","15,552,669",+20%,2013-07-01 21:17:08,2013-06-28
3,"Bluemountain Gp Holdings, LLC",10%,P - Purchase,DUNR,$1.60,"+1,526,427","+$2,442,283","16,489,550",+10%,2013-07-01 21:16:44,2013-06-28
4,Chopra Naveen K.,CFO,S - Sale,TIVO,$11.15,"-3,030","-$33,784","451,488",-1%,2013-07-01 21:07:31,2013-07-01
5,Rogers Thomas S,"Pres, CEO",P - Purchase,TIVO,$11.14,"+10,000","+$111,366","1,776,340",+1%,2013-07-01 21:06:08,2013-07-01
6,Lei Jonathan L,10%,S - Sale,WNYN,$0.04,"-2,500,000","-$100,000","18,994,416",-12%,2013-07-01 21:03:26,2013-06-27
7,Lewis William,"Pres, CEO",P - Purchase,INSM,$9.83,"+7,585","+$74,547","41,739",+22%,2013-07-01 20:50:58,2013-07-01
8,Russo Carl,"Pres, CEO, 10%",S - Sale,CALX,$10.00,"-25,000","-$250,000","6,268,763",0%,2013-07-01 20:46:55,2013-06-28
9,Mihaylo Steven G,"CEO, 10%",P - Purchase,EXE,$2.86,+200,+$572,"4,850,500",0%,2013-07-01 20:37:48,2013-07-01
10,Littlefair Andrew J,"CEO, Pres",S - Sale,CLNE,$13.21,"-8,000","-$105,680","366,049",-2%,2013-07-01 20:20:26,2013-07-01
11,Mitchell Warren I,Dir,S - Sale+OE,CLNE,$13.21,"-3,000","-$39,630","40,100",-7%,2013-07-01 20:20:02,2013-07-01
12,Richter David L,"Pres, COO, 10%",S - Sale,HIL,$2.67,"-30,000","-$80,100","3,942,250",-1%,2013-07-01 20:14:14,2013-06-27
13,Orban Paul W,"SVP, Corporate Controller",S - Sale+OE,DISH,$41.89,"-30,000","-$1,256,700",624,-98%,2013-07-01 20:07:52,2013-06-27
14,Leonard Keith R,"Pres, CEO",S - Sale,KYTH,$27.10,"-8,190","-$221,912","1,092,401",-1%,2013-07-01 20:07:51,2013-07-01
15,Webster Jeffrey D,"SVP, Operations",S - Sale+OE,KYTH,$27.06,"-4,000","-$108,250",0,-100%,2013-07-01 20:07:32,2013-07-01
16,David Nathaniel E,Dir,S - Sale,KYTH,$27.07,"-3,225","-$87,298","539,436",-1%,2013-07-01 20:05:28,2013-07-01
17,Cullen Thomas A,"EVP, Corporate Development",S - Sale+OE,DISH,$41.23,"-30,000","-$1,236,900",951,-97%,2013-07-01 20:00:29,2013-06-27
18,Kaplan Evan,CEO,P - Purchase,IPAS,$1.65,"+30,000","+$49,500","941,046",+3%,2013-07-01 19:56:58,2013-06-07
19,Jeyarajah Praveen R.,"EVP - Corp., Bus. Development",S - Sale+OE,RXN,$17.55,"-27,500","-$482,628","140,426",-16%,2013-07-01 19:54:05,2013-07-01
20,"Clarus Lifesciences Ii, L.P.",10%,P - Purchase,NSTG,$10.00,"+750,000","+$7,500,000","3,959,440",+23%,2013-07-01 19:50:28,2013-07-01
21,Samuelson Errol G,Chief Strategy Officer,S - Sale+OE,MOVE,$12.50,"-20,898","-$261,225","80,422",-21%,2013-07-01 19:34:49,2013-06-27
22,Crooke Stanley T,"COB, CEO",S - Sale+OE,ISIS,$27.65,"-50,683","-$1,401,153","777,226",-6%,2013-07-01 19:33:43,2013-06-27
23,Gibson Fred D Jr,Retired Director (3/12/2013),S - Sale,APFC,$28.20,"-5,258","-$148,295","203,146",-3%,2013-07-01 19:33:08,2013-06-27
24,Kay Kenneth J,"EVP, CFO",S - Sale+OE,LVS,$52.28,"-147,000","-$7,685,601",211,-100%,2013-07-01 19:00:25,2013-06-27
25,Dobkin Arkadiy,"CEO, Pres, COB",S - Sale,EPAM,$27.52,"-25,358","-$697,732","4,182,329",-1%,2013-07-01 18:55:41,2013-06-27
26,Friedman Brian P,Dir,S - Sale,FRGI,$33.98,"-27,200","-$924,178","864,645",-3%,2013-07-01 18:45:52,2013-06-27
27,Dumencu William,CFO,S - Sale,TEAR,$10.61,"-7,000","-$74,265","14,000",-33%,2013-07-01 18:45:23,2013-07-01
28,Karpecki Paul,Dir,S - Sale+OE,TEAR,$10.62,"-5,000","-$53,092","3,500",-59%,2013-07-01 18:45:21,2013-07-01
29,Tevens Timothy T,"Pres, CEO",S - Sale+OE,CMCO,$22.00,"-12,867","-$283,106","535,963",-2%,2013-07-01 18:44:32,2013-06-27
30,McGill Jim,Dir,P - Purchase,AEY,$2.27,+500,"+$1,135","31,556",+2%,2013-07-01 18:44:20,2013-06-28
31,Laping Chris,CIO,S - Sale+OE,RRGB,$55.42,"-5,020","-$278,208","8,196",-38%,2013-07-01 18:43:01,2013-06-28
32,Galik Milan,SVP Software Development,S - Sale,IBKR,$16.38,"-2,000","-$32,750","850,604",0%,2013-07-01 18:35:42,2013-06-27
33,Johnson Robert L,"COB, 10%",P - Purchase,RLJE,$4.87,"+26,500","+$129,099","3,184,011",+1%,2013-07-01 18:23:57,2013-06-27
34,"Rlj Spac Acquisition, LLC",10%,P - Purchase,RLJE,$4.87,"+26,500","+$129,099","3,184,011",+1%,2013-07-01 18:23:17,2013-06-27
35,Janssen Ann D.,"VP, Accounting",S - Sale+OE,EOG,$132.73,"-1,963","-$260,549","24,193",-8%,2013-07-01 18:22:55,2013-06-28
36,Biro Jon C,"SEE REMARKS, 10%",P - Purchase,VVUS,$12.85,"+2,000","+$25,699","4,000",+100%,2013-07-01 18:21:44,2013-06-27
37,Mihaylo Steven G,"CEO, 10%",P - Purchase,EXE,$2.70,+300,+$810,"4,850,300",0%,2013-07-01 18:00:18,2013-06-28
38,Kovner Bruce,"Dir, 10%",P - Purchase,SNTA,$4.71,"+150,000","+$706,515","23,631,849",+1%,2013-07-01 17:55:06,2013-06-27
39,Virtue Robert A,"Pres, CEO, COB",P - Purchase,VIRC,$2.34,"+7,500","+$17,550","389,917",+2%,2013-07-01 17:52:42,2013-06-28
40,Karsten Diederik,"EVP, European BB Ops",S - Sale,LBTY,$71.45,"-28,100","-$2,007,628",0,-100%,2013-07-01 17:49:53,2013-06-27
41,Stapleton Craig R,Dir,P - Purchase,ANF,$44.01,"+10,000","+$440,150","27,398",+57%,2013-07-01 17:48:53,2013-06-25
42,Virtue Douglas A,EVP,P - Purchase,VIRC,$2.34,"+7,500","+$17,550","710,186",+1%,2013-07-01 17:48:30,2013-06-28
43,Bracken Charles H R,"EVP, Co-CFO",S - Sale+OE,LBTY,$71.69,"-20,097","-$1,440,779",0,-100%,2013-07-01 17:47:58,2013-06-28
44,Dyer Colin,"Pres, CEO",S - Sale+OE,JLL,$91.34,"-3,000","-$274,020","89,816",-3%,2013-07-01 17:47:31,2013-07-01
45,Keywell Bradley A,Dir,S - Sale+OE,GRPN,$8.47,"-500,000","-$4,232,500","39,849,485",-1%,2013-07-01 17:40:47,2013-06-27
